
cell-223.104.147.254_07-20.pktloss,cell,1.6798394073555428e-05,0.5
cell-223.104.145.182_07-19.pktloss,cell,5.369830719359599e-05,0.5694444444444446
cell-223.104.147.228_07-18.pktloss,cell,8.337988710363286e-06,0.2857142857142857
cell-223.104.147.218_07-19.pktloss,cell,0.018134467533654264,0.6106293706293706
cell-223.104.146.242_07-19.pktloss,cell,4.7282907425977626e-05,0.5581395348837209
cell-223.104.147.183_07-19.pktloss,cell,2.9763499235384175e-06,0.5
cell-223.104.147.243_07-19.pktloss,cell,0.0002840183928873166,0.47305389221556887
cell-223.104.147.22_07-19.pktloss,cell,0.0002526782370974272,0.5845070422535211
cell-223.104.148.126_07-18.pktloss,cell,0.00301633756069116,0.5977777777777785
cell-223.104.146.63_07-19.pktloss,cell,1.9793905852266205e-05,0.6666666666666666
cell-223.104.147.169_07-19.pktloss,cell,0.00261014543130884,0.5529100529100529
cell-223.104.147.37_07-19.pktloss,cell,0.00235381614915678,0.4237891737891738
cell-223.104.148.10_07-19.pktloss,cell,3.368061792707023e-05,1.0
cell-223.104.147.242_07-19.pktloss,cell,0.00015382141333911576,0.5116279069767441
cell-223.104.148.133_07-19.pktloss,cell,2.156024291207014e-05,1.0
cell-223.104.148.18_07-19.pktloss,cell,1.7804999643900007e-05,0.75
cell-223.104.148.106_07-19.pktloss,cell,0.0033255604834407817,0.5778601694915254
cell-223.104.148.201_07-19.pktloss,cell,4.089453882644358e-05,0.4666666666666667
cell-223.104.147.67_07-19.pktloss,cell,0.0002481152288475306,0.44036697247706424
cell-223.104.146.185_07-20.pktloss,cell,3.077986955491283e-06,0.6
cell-223.104.147.72_07-19.pktloss,cell,0.003316592646715759,0.6321308724832215
cell-223.104.147.72_07-20.pktloss,cell,0.0030878937555199374,0.6017849553761156
cell-223.104.147.62_07-18.pktloss,cell,0.00823106775288861,0.4467455621301775
cell-223.104.148.176_07-19.pktloss,cell,9.161847385968519e-05,0.7192982456140351
cell-223.104.148.185_07-18.pktloss,cell,0.00034362450546711467,0.44910179640718567
cell-223.104.148.19_07-19.pktloss,cell,0.00011964533703664139,0.5714285714285714
cell-223.104.147.255_07-18.pktloss,cell,6.579968341661753e-05,0.8983050847457628
cell-223.104.148.231_07-19.pktloss,cell,7.24311828313953e-05,0.75
cell-223.104.148.209_07-18.pktloss,cell,3.105641501311493e-05,0.45454545454545453
cell-223.104.147.247_07-19.pktloss,cell,4.041869145063838e-05,0.4375
cell-223.104.148.209_07-19.pktloss,cell,5.284476585794652e-06,0.6666666666666666
cell-223.104.147.29_07-19.pktloss,cell,1.3725157464988372e-05,0.5789473684210527
cell-223.104.147.184_07-19.pktloss,cell,0.011512351565050778,0.5981531438057689
cell-223.104.148.181_07-19.pktloss,cell,0.0018612125501593644,0.5308863025962399
cell-223.104.150.166_07-19.pktloss,cell,0.003974666957851059,0.4265625
cell-223.104.150.51_07-19.pktloss,cell,4.7341760166643e-05,0.5
cell-223.104.150.111_07-19.pktloss,cell,5.587484035759898e-05,0.4117647058823529
cell-223.104.148.46_07-20.pktloss,cell,1.4612277820315742e-05,0.5555555555555556
cell-223.104.148.74_07-19.pktloss,cell,0.0002883529875817356,0.5
cell-223.104.151.173_07-19.pktloss,cell,2.485182101721219e-05,0.5
cell-223.104.148.3_07-19.pktloss,cell,0.00038380903643296964,0.45588235294117646
cell-223.104.148.39_07-19.pktloss,cell,1.1672447770656771e-05,0.6
cell-223.104.151.31_07-18.pktloss,cell,1.5136837006539113e-05,1.0
cell-223.104.151.243_07-20.pktloss,cell,0.0005129266514888371,0.7402597402597403
cell-223.104.151.213_07-18.pktloss,cell,1.0588060902526311e-05,1.0
cell-223.104.148.80_07-19.pktloss,cell,0.0003730484761974977,0.6423076923076918
cell-223.104.148.27_07-19.pktloss,cell,5.1837039897673685e-05,0.6451612903225806
cell-223.104.148.27_07-20.pktloss,cell,1.2789653681796217e-05,1.0
cell-223.104.150.0_07-20.pktloss,cell,1.9545680209216963e-06,0.5
cell-223.104.150.107_07-19.pktloss,cell,2.801826791067776e-05,0.5416666666666666
cell-223.104.150.50_07-19.pktloss,cell,0.000883171738504368,0.6082644628099173
cell-223.104.148.33_07-19.pktloss,cell,5.165462683406209e-06,0.6666666666666666
cell-223.104.159.124_07-18.pktloss,cell,0.00015276838130987976,0.4375
cell-223.104.150.68_07-19.pktloss,cell,0.00012796598073619813,0.4406779661016949
cell-223.104.150.19_07-19.pktloss,cell,0.00021040429383559672,0.4380165289256199
cell-223.104.158.79_07-19.pktloss,cell,1.605819489831148e-05,0.6666666666666666
cell-223.104.158.86_07-20.pktloss,cell,4.5592012279448644e-05,0.6
cell-223.104.150.117_07-18.pktloss,cell,7.490125517862287e-05,0.45918367346938777
cell-223.104.162.209_07-19.pktloss,cell,0.0002498323493444872,0.7307692307692307
cell-223.104.159.74_07-18.pktloss,cell,2.977519726068185e-05,0.4444444444444444
cell-223.104.158.105_07-20.pktloss,cell,5.1223931820946746e-05,0.5
cell-223.104.150.17_07-19.pktloss,cell,0.00021919478577701648,0.4660493827160494
cell-223.104.148.203_07-20.pktloss,cell,0.0027090551184371,0.5452874331550802
cell-223.104.163.178_07-18.pktloss,cell,0.00026852518644193934,0.46315789473684205
cell-223.104.185.223_07-19.pktloss,cell,0.00942764948177668,0.6314741035856574
cell-223.104.158.70_07-18.pktloss,cell,0.0015459843764267294,0.4182282793867121
cell-223.104.151.33_07-19.pktloss,cell,3.7955201475357236e-06,0.666666666666888
cell-223.104.158.42_07-19.pktloss,cell,0.00014182582676114307,0.4766355140186916
cell-223.104.158.112_07-20.pktloss,cell,0.00016708694897032668,0.5170068027210885
cell-223.104.158.109_07-20.pktloss,cell,1.8695747278375277e-05,0.7692307692307693
cell-223.104.197.198_07-19.pktloss,cell,0.00014901056981641897,0.5357142857142857
cell-223.104.192.33_07-19.pktloss,cell,0.00017698627766393846,0.6521739130434783
cell-223.104.105.80_07-20.pktloss,cell,1.8966125465402856e-05,0.7236842105263158
cell-223.104.246.209_07-19.pktloss,cell,0.0002094825780322603,0.5625
cell-223.104.247.22_07-20.pktloss,cell,0.0017433505312507362,0.6016260162601627
cell-223.104.197.9_07-19.pktloss,cell,4.334362343059963e-05,0.375
cell-223.104.36.129_07-18.pktloss,cell,0.0018989970921607026,0.5517241379310345
cell-223.104.158.59_07-19.pktloss,cell,1.6123802135866323e-05,0.5
cell-223.104.158.109_07-19.pktloss,cell,4.8812562630824843e-05,0.6938775510204082
cell-223.104.186.219_07-19.pktloss,cell,2.3754774709869096e-06,1.0
cell-223.104.247.152_07-18.pktloss,cell,3.9563848138125305e-06,0.25
cell-223.104.148.201_07-18.pktloss,cell,1.581076701071301e-05,0.6046511627906976
cell-223.104.33.35_07-19.pktloss,cell,0.00017997336394213657,0.5844155844155844
cell-223.104.211.187_07-19.pktloss,cell,5.3794097711599085e-06,1.0
cell-223.104.37.229_07-18.pktloss,cell,9.289277387074622e-06,1.0
cell-223.104.148.91_07-18.pktloss,cell,9.487189051294896e-05,0.6324324324324324
cell-223.104.244.129_07-18.pktloss,cell,0.00036742473533938675,0.6428571428571431
cell-223.104.247.143_07-18.pktloss,cell,0.0001315969995884035,0.580246913580247
cell-223.104.244.248_07-18.pktloss,cell,7.868919038976539e-05,0.5636363636363636
cell-223.104.4.132_07-19.pktloss,cell,0.0003021051962093748,0.6785714285714286
cell-223.104.35.28_07-19.pktloss,cell,0.00021609408053864293,0.4351145038167939
cell-223.104.162.67_07-18.pktloss,cell,3.5907595705451554e-05,0.9583333333333334
cell-223.104.4.47_07-19.pktloss,cell,0.001163019556621193,0.5118110236220472
cell-223.104.158.28_07-19.pktloss,cell,1.1953351502427617e-05,0.44
cell-223.104.210.113_07-19.pktloss,cell,0.004527534020094112,0.46382040489075965
cell-223.104.37.243_07-18.pktloss,cell,0.00032951156247623713,0.639344262295082
cell-223.104.4.242_07-18.pktloss,cell,0.002587463556851312,0.44154228855721395
cell-223.104.37.236_07-19.pktloss,cell,1.8711641135671874e-05,0.5454545454545454
cell-223.104.212.121_07-18.pktloss,cell,0.0027138047897687623,0.6009992862241256
cell-223.246.253.92_07-19.pktloss,cell,8.706819616464596e-05,0.5
cell-223.104.247.56_07-19.pktloss,cell,0.0069490056404596335,0.47054103622191656
cell-223.104.4.247_07-19.pktloss,cell,0.0024849222167576943,0.5876052027543994
cell-223.104.4.231_07-19.pktloss,cell,0.0015932444172772216,0.5397890699904123
cell-223.104.4.110_07-18.pktloss,cell,0.002860854900881057,0.6050955414012739
